h_booking_id,predicted_selling_amount
617073639996406625,52.47082
617890521519961379,394.19073
621992250825066160,445.60342
630380415862960646,278.76718
633394229995949721,62.90842
637120348241900817,247.25517
641462204554417514,104.50134
642258153357326073,298.9823
679496613164012118,249.69135
682025695843831567,46.110435
682476846157691897,31.176144
685984257095177705,204.21115
686446588366247387,59.933605
694144126800228303,98.55406
696151795094821207,112.70078
696490848631793831,423.33725
701381383596290608,141.32607
711316853737357200,384.9469
711410331408192678,328.9702
711610887808278984,68.93785
712354280758625437,65.048676
725265319932907109,275.84555
725549591374480052,373.84128
729499378728406628,173.49658
729586794965687692,504.64078
733850115336995197,238.83676
735127901788805613,107.84084
739294732196020296,340.0516
742041770607345933,146.88036
742041967100572522,82.12045
742816253773594469,142.65645
744376930866211008,122.9194
750643564149221762,32.63298
750778946000232165,362.7856
751257663703485773,500.41864
752498578541323580,202.21411
758130741108338675,176.38759
769654668319953787,37.410854
776177500007700940,135.68825
780210562789245608,122.77081
784573565852982300,319.2751
786317530129274464,46.6859
790249864210677249,25.96637
804135521716573830,46.110435
817746024955749466,41.819557
821646506187436273,284.87646
824328079223591128,398.3092
827363409952331639,308.68573
829898837798327177,366.73553
831571451325879159,461.88388
832495414514224274,36.266834
833966987450761855,96.75863
836283519109857153,168.07399
836987041071454772,363.63492
843208705072350643,317.57788
848862339181863979,204.21115
849174205690690131,137.51237
853426740573807365,190.54916
867063697111655023,154.99434
874391252832829024,360.95926
883638298899170580,159.99365
894195566072862811,42.183285
898407024234077846,240.10243
900211803633089493,497.16428
901393315971563851,51.773006
903708058255499203,409.15427
903976411521986114,384.87497
906070683619117652,162.53587
920135077150903867,143.00275
929083937764622959,32.902958
935208669531743536,140.22263
938016779968175332,254.83466
940394162845830141,83.672325
948601898190306992,19.943705
951267221171053070,60.909065
953537721086772702,105.438545
968001673611878385,161.89156
970848077157446510,90.64027
978305890050122776,387.39108
979639072105400448,106.86377
983310189350919680,48.430523
985760083617891174,44.57858
986852611738166379,392.70398
992884874881446716,268.23117
993455163465694505,264.08762
994563749732480904,576.31696
999578328169557411,176.57109
1000077131097589417,125.7079
1001865237610923333,218.68796
1005398805159965368,341.60806
1018564054039824829,56.352207
1020575026155327699,408.35196
1022962689849591790,85.84189
1031416514198415476,88.85803
1038592750429617414,286.70496
1039276210607291857,203.04797
1047447243326949789,116.036766
1049464075145895197,72.975044
1058852370093766350,536.34784
1062017043502990153,626.8943
1065062836240985973,85.304436
1072496215668913280,36.10487
1076399817119046243,183.58713
1080500555107735309,288.40338
1086003312186182610,97.573235
1090370633556372920,153.52283
1107108884565827912,500.29776
1117582231134536870,214.57698
1119896895095601127,622.97546
1120548765682020934,308.24362
1120551530240371861,411.88416
1121634555778068217,379.97296
1127749018283538347,47.895287
1130888844234646385,410.35336
1134713626298874419,646.1268
1135115485699445537,238.73784
1136469284036716120,57.281067
1137720776877485714,64.918724
1142461897364724855,65.595955
1143916729164753595,133.06625
1153889104950600985,59.508503
1161294113771560238,168.21013
1163241652025163363,15.776035
1164241788090478682,105.63907
1167459037554725815,159.39095
1171977039241613602,384.9469
1172972026122277702,64.26866
1175982116709754708,43.54483
1178401277451987837,132.36684
1195097629071478434,84.9384
1197119312381604161,221.52425
1210415509360534015,105.29385
1211351402332179436,206.01266
1219951088837263869,298.63043
1224908190708345301,322.75485
1230034270948004094,230.32974
1230220123365763523,187.78503
1243177691542370356,574.7692
1245395747586131574,256.14035
1251481849748361497,81.92247
1265133310026922038,199.29893
1267340827441230943,117.19039
1269840588918255469,254.35611
1275162743452474454,572.12384
1276625658600072605,53.86665
1281409862515138578,82.21155
1288026218228035653,519.983
1296251089713260465,135.68825
1299574676989315264,394.93634
1303950233332050622,527.563
1307626711351663956,201.77414
1309517994923334634,95.31397
1310620675473839342,688.41656
1318150509921601581,157.75421
1319312171748169243,40.41583
1320303513815709660,82.87935
1322730552549638169,290.72772
1326450164918249429,316.2595
1327732279589600001,199.64742
1332727087823595274,144.08305
1333531586898942375,201.77414
1335426866825595433,414.55148
1348948531249663100,454.35886
1354836851214433340,295.83707
1356750231983497077,314.7962
1361525243708576116,109.40698
1365086554457091350,604.2756
1366022219216101937,177.26505
1367165672057100923,159.59491
1371672766905095994,197.93549
1373151971730025239,223.52405
1377007086852701436,211.92497
1378742597911334715,45.056553
1381197899068067081,596.4296
1382968106961201191,136.01651
1383283025854602194,76.44715
1383714851422788270,78.20593
1392475208351736862,171.3959
1402995498418176074,308.9789
1403215056797443586,137.02719
1408641619932491921,357.4305
1414706617833490532,373.84128
1423350006576768063,349.7148
1426438586108514228,335.69397
1435235663336995532,547.451
1437686694254574011,277.20578
1438468491071474669,166.71338
1438999255871956371,390.58517
1454693953868743305,327.78394
1456316092308813265,58.50577
1459040222316109780,85.79815
1467321821746550684,78.78444
1486155020521249625,9.309777
1488139957085122886,259.0709
1490960809086783173,261.73166
1492561094785064459,251.02708
1502036739317432629,219.65714
1513198960982039605,98.05193
1515059803060523946,112.70078
1515849012443527255,160.18623
1517495201439409936,232.4937
1551504007423957142,278.6608
1553298009588544270,407.70154
1554894136607814525,121.55835
1568706396647387903,132.20172
1570458840151410238,32.077244
1572304889816843108,208.1559
1572521846427779922,366.02667
1572536590250966459,189.65126
1572596174289442070,295.48026
1573503305356298245,257.28397
1576802392716632180,384.87497
1578462560716017120,640.0539
1578665635200668886,257.28397
1584818848705650349,218.70598
1596714005195275283,32.63298
1604744122755869007,25.118742
1609223006674047690,45.090523
1619442514397114904,322.16302
1619492989114435418,256.3509
1623985175065547577,61.09405
1625897554191251405,150.91335
1636557626585803647,73.24449
1637071541194459135,167.4819
1650334237462859203,83.672325
1651465638713848399,150.17935
1651522898992007434,111.978325
1654326912584407749,342.22134
1656387876964558996,68.93785
1660265568539754880,100.25971
1660665483189610082,156.42451
1661708596100025256,277.38538
1664373963380740323,363.92004
1683160876613877356,29.918905
1687306668472915763,322.75485
1687827178346279768,174.983
1691438987451236965,117.970634
1696709447577616898,284.67447
1701738860727904916,171.37057
1701760862535123875,136.6439
1709873483554255165,269.8439
1712929896545021265,233.70187
1712976961456598613,407.95456
1714491853530239996,244.5669
1729393744782330811,469.17932
1741577513226505592,94.90569
1743437309162050542,245.50516
1745892132796239370,289.01657
1749030075248812781,62.905647
1750073363661160001,36.10487
1752331993456446764,32.352287
1755732157166683256,218.70598
1763930556449333247,163.2813
1765995797865039623,402.6632
1776140659458250694,58.28839
1776467289597632245,66.58254
1778101690478566813,186.33975
1778784690373232544,36.803707
1779244053598308404,234.91724
1782048379235579913,373.22165
1783417665893531453,168.68864
1783598147384371267,173.0485
1786747867353240525,1237.6885
1791001353576208155,55.04569
1802536259248625369,220.86838
1805464497672757782,146.14117
1808001087765738820,176.17647
1808075926687222417,53.86665
1813284116293339701,32.352287
1814469519686793576,40.268333
1822759766866505704,32.63298
1825488783869917355,97.88336
1830400235689149286,203.54947
1831452712692837480,62.72523
1833311973811368791,78.78444
1836968702142680404,106.04297
1839108370594328132,346.91205
1847721194091324920,193.20694
1856071609484528753,277.9497
1862946542713790425,29.854437
1870422584516822048,336.56964
1871113891534512708,150.17935
1871983707533554584,94.65969
1874415382421213733,395.46304
1877763365628208313,165.11488
1877986975185368997,59.508503
1897473228729989890,24.003641
1902997530826783600,316.97495
1908099621251669822,159.1535
1908177957092612867,48.091053
1911907395948736985,98.40957
1915164484340684081,274.58905
1922535185946995087,105.17121
1925450240664823840,699.42316
1930359312600690776,326.86707
1930634111985821176,187.78503
1935148264116233441,214.04953
1952437498557033296,290.90958
1959306383513960102,500.41864
1966596866267570695,98.72287
1978365759797067287,42.183285
1981688437854040357,109.49548
1984392984848444012,75.45093
1986463024201110843,192.26013
1988098014445765925,164.84882
1988494675856369765,253.93283
1993470250494630236,37.410854
1997199111866181888,112.70078
1998081674501869837,626.8943
2002368585319693066,17.18295
2010932947542577971,37.410854
2012371645441124782,47.898243
2018991420789089892,36.803707
2031520940666606637,133.64406
2033425738691820795,31.118402
2034929277048632380,159.29018
2039351604410122023,226.98523
2040691842363325986,53.794266
2044577786945419211,81.92247
2045806173390663973,56.750504
2047364014123830581,362.7856
2052217577467767689,49.216312
2053259473673195804,747.385
2066797385516006218,687.0062
2080658202233614462,193.73975
2092178188741329899,474.4388
2093251691520322747,254.36568
2104326788646824004,98.55406
2108812004705642469,25.145971
2110849062037263701,65.49679
2117942085265255203,227.36491
2123274840431601290,47.895287
2124527926333380412,91.089615
2128762189725250375,250.58148
2134624123722062485,651.645
2135427064366866626,112.70078
2136158732179909684,1128.3257
2138997189002612335,134.55774
2140868842555039087,364.1939
2149871063585237681,265.52365
2150177950952257217,108.911064
2152316495214075387,130.7893
2157286328802201673,207.82982
2157361450256951785,307.934
2159175170409706723,346.65845
2170249867560891214,210.08559
2170675540158666558,279.6964
2178556813022506567,94.30592
2181804589920973150,207.60556
2183156117492912565,17.85167
2187236558665325803,63.643772
2189037646862017505,59.69308
2189875849878663892,337.63782
2191051689274073044,234.2096
2191390420869128989,234.46107
2195846224879262990,183.00217
2197097015161103791,183.61449
2210754107912870533,296.85025
2213767306512468555,212.62134
2216702290139527436,184.50278
2225331605394760610,454.1283
2240611024275391501,267.29092
2243254385155694369,411.0023
2244630851127598286,281.7523
2249574433449890245,51.41643
2250455819882803606,297.56564
2252415772378279752,184.51967
2252911150134102335,32.66677
2265875348662524072,52.14161
2269688002729179229,120.36813
2271074052492449513,59.270195
2273022944302350839,64.82265
2273387739514583247,359.51785
2273969956242333240,47.77037
2275113494571542220,49.216312
2275692111875743849,87.83997
2283926662677082113,572.7783
2297440754110594166,66.40576
2297475494790200106,47.522285
2303286159277489322,78.78444
2314337657842707480,368.90128
2314799442316007251,133.89864
2316376077066236437,312.29758
2323491295551074930,500.6476
2325558996872822240,72.975044
2331344054241262535,306.67746
2331678241031146039,379.6212
2342022713412270685,703.2788
2349048333558808558,112.44599
2357042024066766681,136.63913
2363997305565899164,345.8536
2367429251194284899,85.67007
2369524264562521355,97.88336
2373244460841963238,62.72523
2378889802905580899,557.505
2381507127738179548,477.05276
2392927322129810851,32.66677
2396343324247896288,504.28256
2401170976158945765,45.056553
2405487073286426514,343.36844
2410610093199561881,57.281067
2414265944876025466,402.6632
2420614347673122175,281.77792
2426663771931875686,234.46107
2427487065484371212,85.48042
2430571273028945335,27.470959
2434588147789894811,289.6347
2438419931966339602,114.88952
2442120450714235191,73.94271
2447039321847130122,180.4417
2448622728489359151,248.14857
2454139758451916812,36.77397
2457911268635303388,52.196735
2460882761226940985,486.40405
2469128025000492778,277.9497
2472338594974904359,218.70598
2474911420682125527,149.5221
2484222099989820011,40.3185
2494775796179956636,36.900562
2497123536377084444,61.05497
2505014868953025234,40.1327
2512666208414549642,59.609356
2514783692895037608,256.14035
2515703637915251793,208.92213
2517374224789951889,82.82772
2527076848920568392,45.056553
2527147561937132544,289.6347
2535266510193938410,46.110435
2549835229887997681,45.910103
2558924534505323948,442.12558
2561122387317300702,82.12045
2567156859176518088,94.73605
2580271409561894571,99.41854
2582290000732444835,321.41452
2582824636848185745,56.715195
2586919732454014189,136.94917
2605042092810685219,193.31079
2610998515319574987,32.352287
2618352404937190607,61.09405
2623187387985232215,109.31121
2623809233475481552,336.17346
2630335541433728234,234.46107
2631091878784673295,48.877834
2633880932100542208,114.18802
2636406830907959938,45.090523
2643081690907579928,544.8072
2648349508473274079,51.01794
2650861040160359828,249.53381
2657074969146039974,30.20812
2668430708149265709,51.41643
2671243183686710842,36.77397
2677743045712469284,97.81836
2685425820163362007,218.0582
2688494249772920198,174.69685
2689322335145334186,44.117607
2691385168423151536,154.44766
2706768803283543468,162.12871
2707652928685375014,443.65146
2709267773464849295,119.17371
2713126345057966282,550.5605
2726924308843587485,232.09879
2730313396751437493,210.08559
2734968758327234809,49.216312
2741967785274117962,72.25555
2742460051790381039,32.077244
2747648256421803361,23.095463
2747912121712641386,229.78893
2752743573021112521,381.4826
2757994320102776829,44.005646
2760106447808375714,137.75317
2765513880005951763,109.49548
2767682021988659052,143.00275
2771680126638961381,273.284
2774917506261421097,322.75485
2775529491090300142,157.09125
2778461910174378679,97.573235
2780133776869583119,32.63298
2781069966411916026,290.32483
2785377455105006532,183.00217
2794401365786327685,266.63474
2794915816801324151,305.85178
2805796672280499201,399.93466
2807493845542152905,192.43117
2818264818986153817,272.29584
2819292600902256555,168.94353
2829985083146647864,47.895287
2831504276377496984,282.32352
2833563127273462859,53.86665
2833624338828512194,141.33923
2834588084837011474,40.249893
2849054142012690469,187.78503
2852978846103992708,55.417454
2855607117674903280,373.84128
2858287657921417818,92.61089
2858362627265484256,176.38759
2865225930920012405,300.72305
2868269591051186692,258.16272
2872251846481865953,245.9112
2873412672416223986,227.36491
2873673241460911497,368.7916
2876828975921828372,362.35672
2879049948965701536,247.84157
2882774313644483373,162.53587
2884294712458328394,679.5559
2888168008291083985,106.20221
2889047939827984803,748.9172
2893194170973043437,164.82895
2901589665237202891,65.69058
2902058463169971777,17.18295
2904265239243218659,47.595795
2906332988975225558,98.72287
2906822310128433790,285.33682
2910264314308179834,322.54385
2912162802094052194,211.74828
2914180221953013286,180.43503
2914282402367202828,215.07617
2916701967319039819,35.179924
2918725616981352008,324.00223
2919620504075576905,259.0709
2930920330805159593,362.97983
2931692695838388765,207.60556
2932560681450422828,409.15427
2947912798964824780,239.35712
2955769769817494739,68.93785
2960726087411671993,43.877243
2962739248347289303,112.149185
2965326832571124238,280.38608
2970195318828422116,405.1233
2973418151071547557,431.27652
2976722645803213316,283.43045
2977847371195509508,61.438885
2986333285065936664,308.01743
2988185942520183858,170.44786
2993066264125871173,89.57914
2996059152517531281,78.78444
3002323675124080607,497.5714
3003878394931390870,85.67007
3003909949111719868,519.7802
3009282022579458702,260.4154
3012541588764444204,152.10527
3015686620279665150,144.50241
3023640447783000937,375.0395
3034008679669765506,199.29893
3043947348562616179,794.52386
3044177033879296462,160.9358
3045029079273816168,79.97906
3055022927004044004,68.93785
3062037194796101090,234.15137
3063646505829383692,105.97943
3065087255687414305,770.6735
3069834277528625133,505.5616
3070195016232956773,112.149185
3072161309228011209,245.9112
3077499593880721960,288.24155
3081788142899521414,184.51967
3084575664744715482,325.32535
3089273440536162288,32.66677
3089921376388392024,259.30902
3092576455967081700,274.7538
3094638725207392505,40.672806
3103426854181697499,1368.1973
3107278287579204558,31.176144
3109157272056789462,577.26697
3124624971970565316,296.85025
3129282315223172473,210.08559
3135438672734557899,62.21681
3137499102329591470,211.28021
3137840499476881552,203.54947
3142218083431982550,302.57492
3143248455068085908,293.16922
3144405405835642627,86.148
3146295536973539115,32.63298
3149739776456855476,128.25838
3153066920281211674,109.40698
3156122924253662083,46.15327
3160635932922446948,40.008953
3168909393892121268,301.55286
3171461427024588597,100.25971
3173312738372138156,482.24515
3173470148338322870,72.754456
3175637065958208477,157.09274
3175669049414991440,206.01266
3176004407810193913,211.74828
3189585495664055437,421.05576
3193506055007879673,317.0299
3201210551791881860,176.15462
3205115238739588547,159.99365
3210857072202212189,74.389145
3227871850661712348,300.205
3234775925114057525,70.547554
3236659143692691612,53.80788
3244643153364485524,76.67803
3245441900977116782,211.70512
3246427834563056586,1486.0448
3248391961387987993,450.36572
3249810626876552539,240.65894
3252550679584375569,214.55264
3261213814851378272,144.80989
3264961628657280110,285.82593
3265150360696259638,159.99365
3266446243817622019,71.22473
3268732363314079413,85.84189
3279558967845062111,509.6089
3283224397083948024,45.056553
3285414629935937295,315.70084
3288161768282294241,168.39565
3288665233253249435,258.05716
3299878440627471086,284.98026
3305161820492537928,417.12405
3310095523795794983,256.96268
3311346044635770264,52.196735
3318317313137079413,42.183285
3322225597065963776,130.02376
3325284315120960916,82.4301
3328972349195126894,428.0157
3330049454522697604,652.7925
3335500076545941128,45.48567
3339391246341372749,192.28943
3346389740586806395,150.13058
3357618187052575546,255.27663
3359699054890117700,78.15486
3370138350496094476,15.205128
3375740920164076993,276.51965
3376820508412086740,74.84158
3380910345224994927,110.44188
3383388442409985761,42.39382
3384494447295140836,87.487595
3388050801450108685,104.29711
3392147707388368805,97.9079
3397648460263459581,192.10374
3403850968061699733,29.918905
3406134941695288017,44.117607
3408525029612476932,56.352207
3411146111505042006,209.13277
3412893684738097536,17.85167
3421870808100562147,36.10487
3433505167118324360,47.895287
3436647156993532377,199.73738
3437330730821910684,59.270195
3438662500114189873,187.50848
3439836439426054246,115.29767
3445075832845027136,198.8167
3445671725798113808,69.85386
3455143336455632856,59.67082
3456516483569586063,247.25517
3466723252949481224,280.69598
3471489015143118672,40.008953
3476331126509418250,169.48201
3479259705042931772,114.18802
3483016693746919903,295.0317
3484126454166352458,237.50017
3491837124351914491,73.18067
3496024265253541427,88.77545
3496117236894794461,551.43335
3513334760236301768,1000.759
3515352781352340735,306.97824
3519943461800295037,95.46636
3533845840388678100,620.5552
3533937657310331329,41.265263
3537425903019769173,73.235916
3538423449823622878,74.84158
3538982717000136140,646.18414
3539271092910061561,302.96082
3540234420039906970,170.44786
3545484521766575988,435.4525
3547041457334204462,56.34856
3552699815707621453,40.41583
3563255222672503352,32.077244
3573819595730681321,104.09192
3578589735239826648,44.127228
3579457485841796461,350.55618
3580251853791358543,165.44112
3585418537064597118,463.7863
3586734290811566975,255.44632
3591932275156277203,141.33923
3592255985122781300,753.83923
3592763027004478870,28.461632
3593718235123610783,126.98696
3601946881628001631,94.96327
3610992974276313137,240.95087
3614783210401319724,109.40698
3618497436386656156,41.385605
3618936558586841699,58.69818
3620886886511762573,999.21466
3624570903272448308,104.50134
3626537976080050749,275.57376
3627434122262431607,188.01917
3630141806962599365,269.44385
3642797849748897769,481.28745
3649562549263927146,25.145971
3649848955502710576,64.26866
3663928729072819139,138.42308
3665165506413878844,154.48042
3674608229343341433,273.58762
3676910759507020090,46.110435
3677641297637853485,249.10757
3679615104199691605,86.576
3680700986576659087,222.2791
3682253867797226509,120.84696
3683083101083123594,215.42607
3683760529254904338,418.55676
3688554255252758179,365.21332
3694207941930462994,2957.1562
3694726308012002869,93.80112
3702233067990525791,55.114708
3707247552509799931,215.26093
3710538028893352238,147.56628
3716337893449719330,48.091053
3719334706977929076,46.110435
3719980161348035641,277.9905
3722437679133919942,164.84882
3723027431545992577,480.2263
3724515142426882210,133.64406
3729187728346233923,84.06775
3729826550795528998,363.63492
3733207924065978073,48.877834
3738546885104855825,379.98715
3739725239321199302,46.110435
3742878083290969174,153.86998
3742922838394679269,201.54889
3747495213483348253,277.93478
3751310408542049544,695.23724
3751880921231054258,101.6999
3753933734764404961,310.10272
3756119226411088754,161.6763
3765831536908238830,134.63116
3776719688558244835,159.91632
3780435296412201736,98.76838
3782070791255299922,300.3821
3787539863470184191,333.1861
3793619867476584883,29.918905
3795287933164077485,71.27208
3804177518824013113,192.28943
3806777978462407873,171.13907
3814387727761669301,443.65146
3815780767863315042,135.66513
3818648802705335342,41.385605
3820270740754582914,160.18623
3825270937229987950,52.499096
3830818100755826143,60.10871
3833311371794937569,254.6017
3835770512835396082,151.37843
3837850472154554689,65.49679
3840578978336405324,475.91196
3844828682566772149,474.4388
3848458869548456979,269.89996
3849514302625170538,89.192055
3857315996528906986,105.438545
3858161678974109421,98.55406
3860853196918103080,322.4064
3861817419397272052,66.58254
3863563534697737582,163.41801
3866173462957223741,556.6847
3868920322341559005,167.4819
3873342507335015333,211.60873
3876503498900694125,38.94561
3880956255347141731,374.8984
3881192981962626027,598.9509
3884000102301240020,330.40634
3884966922762719944,56.196213
3885655446586867643,325.62842
3890516049902426128,154.7831
3893043078160174827,261.08325
3897878105265314942,132.20859
3901301861990614250,84.9384
3904267544526335328,49.216312
3905322330088383511,419.61633
3908650819915568021,164.37105
3912885067979921968,144.80989
3944108000268406085,27.470959
3945018467274679186,600.8429
3945118548952112188,270.87778
3947881826184422946,29.569876
3949560408629868560,48.329906
3953844922311858367,31.598463
3958682648831078107,272.08734
3963966806628854562,421.37863
3972104989264825735,454.35052
3980105180412200126,235.96881
3980336317827977985,326.27005
3983448540096113074,139.40918
3985343724856307541,309.89877
3988453714239789499,281.03986
4027728977174675026,494.15125
4036187698168754720,245.29335
4037799581023353558,348.20288
4046955370809756476,128.5201
4050844530343372269,550.8724
4053004391009627893,76.73654
4056436017351361461,380.89725
4056603824114703076,157.69357
4067624709350229020,112.70078
4069845348154747462,81.99397
4070963847720616975,285.0007
4073782625158723790,354.45392
4080452397193111989,206.91357
4087109320616083484,231.55965
4096912379889047417,277.9905
4103031287036559264,302.96082
4113146508330107161,584.24194
4131412645889199272,75.82743
4132513727992395993,173.15211
4148074374884833999,381.4826
4152491799990910359,228.51663
4159815249828181341,25.390327
4167777774557552042,64.789795
4187272802498838605,277.93478
4191084272233737769,211.92497
4194207156525992993,618.09937
4210024852572057791,15.836087
4222077390633522546,1796.2245
4226533456529424185,98.76838
4228334194936089628,50.044014
4228592897792397724,149.46126
4230586216711899632,139.22328
4232504756204568254,173.37288
4232600581911051894,81.99397
4242400782487960408,154.1178
4243555241355873326,32.902958
4247874542740771707,232.29272
4248280433855053773,594.56494
4251218031410593388,245.09422
4252126507676252854,30.544626
4257468982102391423,81.5331
4260316570872803217,104.72172
4262503361322431595,206.01266
4263511009210469774,48.639244
4266312768118903458,186.50153
4267142205127947481,654.4104
4270207325102669961,291.41644
4275031655877083799,273.3978
4275639530553909280,379.49725
4282080790892594707,32.077244
4287566272794925443,45.26838
4294971625185505081,109.40698
4317333085783787630,478.4679
4327301729188071072,506.9279
4335560137765732548,41.139587
4337544907048954659,331.05106
4338429460691661311,36.10487
4338711571559472008,149.5221
4344649941219871516,614.2181
4349357332412013593,47.396545
4350975528509911041,32.63298
4358819834339338295,271.70633
4363634279922869775,59.86385
4363743695228480457,69.85386
4367985836920510645,107.5454
4373945024579588503,304.59268
4374629113524578117,144.29018
4379602568020068766,160.51236
4392688390840624792,98.05193
4403271787080074262,100.25971
4403756379965942903,53.794266
4411744594503504094,36.77397
4419849925544660985,55.030594
4421360599384165140,131.91635
4425128965514211014,78.78444
4432963513759917397,36.57622
4457348974990125705,191.1355
4474560545907979144,66.40576
4485039369169343468,193.45921
4487616203236510579,486.40405
4491708289105931757,20.443808
4499658276510218367,48.877834
4500332690039898600,79.685005
4506368489449236736,54.942204
4517660994541217521,43.711063
4520112986332130794,115.62167
4520866843240035800,40.008953
4529004648174408605,263.13458
4531787268834647171,53.794266
4533760637896418855,141.4931
4543464180722380266,52.822784
4546309744303897376,65.820816
4564886345913521205,88.77545
4565450041538277051,408.35196
4571558184900021967,190.48259
4576411980227547334,114.01008
4577008815874601663,297.15442
4578773631806279655,443.01556
4579441933782425988,160.18623
4579443690484893316,46.445763
4587567388416743538,1519.5681
4589005217508159437,65.46934
4590636384356382993,517.3618
4594155840834690955,115.271614
4598127771107564252,228.70114
4601855163341284273,288.3374
4607646222026544858,35.93863
4616613134971495966,244.20525
4617068311053307473,53.86665
4623854594694986472,115.92145
4629334688131866459,258.59094
4632807661017857275,217.15375
4641240282598628104,72.975044
4642162240413078767,263.13458
4647301536833220492,84.05415
4648954436445959124,258.16272
4651675003845011243,110.98533
4652526329055350129,281.77792
4655828431797177463,274.90143
4656824086774850884,311.42426
4683364067600426044,385.95206
4684886441469575628,40.1327
4691226825738726311,247.05606
4700745483454724451,72.24608
4702178408024851234,119.21105
4708939644638555120,981.0785
4711466970524349861,84.9384
4723728254294424960,342.78568
4726327753097847040,243.37544
4726509067730148548,32.176796
4742690188660403895,86.576
4745920599458595242,347.4973
4750728299138132246,32.077244
4750877681308693435,94.44994
4755851867119676218,335.58426
4756712695263531503,87.040375
4767036302445173073,558.45886
4768577441327932080,215.96257
4775225997015690762,230.77565
4777534693016211112,530.9499
4781658211154006354,612.8572
4784407065587145282,232.27376
4786052067531890240,21.601624
4787144565395942650,161.13203
4789676386266482475,349.7148
4793197395116912603,346.30106
4795669921755960190,574.50696
4797444163821602494,508.8861
4801059140825499056,198.8167
4802265362607385389,103.92654
4802301595856119469,385.5167
4808550453039677141,223.29134
4819261537723407764,386.99704
4821383629106366704,225.89326
4822831994031180693,130.02376
4824188255548382504,622.6934
4824372916624614058,169.46278
4826541957756873912,55.876163
4827792392094784683,53.794266
4833322779551940797,201.54889
4847545587391832673,191.21884
4858214246866558142,78.78444
4858305495872905234,147.5407
4858454483733499927,128.46446
4858685206364799537,140.78345
4859498816077777518,410.35336
4860766387926242573,687.0062
4861000239306087056,347.55432
4877681338027364606,73.936325
4878989157714371013,36.266834
4884640539461423870,350.19925
4885636270724102593,239.35712
4896344635248828770,238.2135
4907674105713344556,40.41583
4907799526526688873,147.39455
4908652113108867935,167.80788
4921569210254862250,46.609596
4929731243362567134,574.6981
4930987495480716113,169.11972
4933350527286527413,32.077244
4938526814499515125,32.077244
4939391310502250551,100.477234
4941220053954038827,77.791534
4955602958927550174,182.19421
4961690653216634813,548.0373
4964401790904220426,496.44278
4979287749206724133,522.7949
4979911706331783053,308.98984
4981172447684525084,134.63116
4981961989970337889,53.794266
4990900518998161612,20.749578
5004259904715593238,440.69156
5005206518907562126,93.80112
5023545005899182345,347.55432
5027193781757423226,307.5496
5027447176460105874,29.20158
5028037796264585898,258.24136
5030550330580491419,260.71954
5032961532557788897,150.91335
5035023726869342401,842.824
5043484399945575630,159.81752
5048188522966705677,234.93536
5048977448119815492,290.2953
5050146004305888655,105.29385
5050894823846666359,513.4766
5051740938373071787,56.352207
5059173976715276256,394.0148
5062607548806462491,226.18536
5064411453284296664,36.77397
5066037133541769840,440.69156
5073055342336976191,543.5111
5079645268086930724,173.2871
5083130494255391623,179.08704
5093472520734029234,39.410587
5093601771383509602,195.16872
5093672601212322207,174.69685
5097317657696309765,384.72824
5105835110176584638,472.14166
5107607339583944894,594.92883
5114309415541681369,52.196735
5115699988729073229,41.385605
5119947691298589045,148.27844
5122726081330768720,42.183285
5133716815297956417,70.93712
5136870582281276674,189.84839
5141996477296822851,186.88432
5152572192838909333,150.63489
5153279278571533627,321.2313
5155390890625963580,52.47082
5157647433465769371,152.08475
5163316790677682599,202.22508
5166195051788009858,72.14828
5171464273098861492,293.11783
5184580027989326805,324.7657
5185069670176095830,45.87062
5193649916471377336,399.93466
5193895853941055747,349.8122
5194250165310333099,504.24814
5208237502301439821,293.72876
5209688228205158640,244.99696
5210568001641686824,399.93466
5212936959430979307,45.910103
5221518916544755635,52.196735
5225068877428925750,408.15234
5227589479119312433,195.51685
5229989789871045480,206.02585
5235321234347410496,521.4284
5241567403873765693,161.89156
5243179910441965195,15.205128
5253865436418215882,57.88786
5257228706936935542,324.52182
5257536519676405603,521.89166
5259459356483154346,368.6059
5263606508756747428,224.44604
5267317098722174174,565.8502
5270398634886505394,66.18513
5271292818595674266,9.309777
5271744628136143799,58.547897
5275007976756745446,25.118742
5276028621792627615,375.0395
5276434127104404705,241.99512
5282968467665301920,109.40698
5296002961711113110,126.27768
5302394869003386977,409.15427
5304857583225476837,135.68825
5309464815561150564,32.352287
5316074555602078079,31.176144
5319051051504460522,694.3242
5321784049344101785,59.270195
5328901119374871608,306.62125
5332916085365960184,41.385605
5338275981962662461,394.57553
5339534584261680088,257.28397
5341248875130536444,324.87616
5348474587942552041,281.87198
5349764195659773594,151.68553
5349986459493219452,194.15799
5352822945434332204,31.670322
5356008294075523808,155.33986
5360461909511025643,15.205128
5363864249741286938,268.00204
5370824180411552183,611.4799
5371071272903524775,235.44986
5378018466645121458,237.48996
5382321074822201829,169.46278
5391016310243335092,305.054
5394006807096895509,37.410854
5402338116143808925,17.734879
5408632398440195150,461.88388
5409994109897570040,693.6108
5412097063076585181,225.42758
5414793896981129480,176.10748
5415401948639953768,658.0206
5415541470271020480,173.37288
5422335789554445569,160.9358
5441634248687008897,97.88336
5447526499534103269,236.98756
5459906142849979612,258.3575
5477971351845297998,135.68825
